ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2
0.0,-0.03,-0.12,-0.0022,-0.0011,0.0011,-19.25,10.375,9.1875,435.76406169027155
0.0,-0.02,-0.12,-0.0011,0.0,0.0,-19.25,10.375,9.1875,435.76270788925854
0.02,-0.02,-0.11,0.0011,-0.0011,0.0,-19.25,10.375,9.1875,435.8237245718104
0.0,-0.05,-0.11,0.0011,0.0011,0.0,-18.1875,10.375,10.375,435.75456773049456
0.0,-0.06,-0.11,0.0,0.0011,-0.0011,-18.1875,10.375,10.375,435.67863372326224
0.0,-0.05,-0.12,0.0011,0.0,0.0011,-18.1875,10.375,10.375,435.70168288965783
0.03,-0.03,-0.1,0.0,0.0022,0.0,-19.25,10.75,8.375,435.70982300666816
0.0,-0.02,-0.11,-0.0022,0.0011,0.0022,-19.25,10.75,8.375,435.88203398192854
-0.02,-0.05,-0.14,0.0,0.0,-0.0011,-19.25,10.75,8.375,435.7952512321144
0.0,-0.07,-0.11,0.0,0.0044,-0.0011,-19.25,10.75,8.375,435.7342260398851
0.01,-0.04,-0.03,-0.0022,0.0033,0.0011,-20.375,10.75,9.1875,435.7586378090698
0.02,-0.03,-0.08,0.0,0.0022,0.0011,-20.375,10.75,9.1875,435.68948140434253
0.0,-0.04,-0.12,0.0,-0.0044,0.0011,-20.375,10.75,9.1875,435.6799875132367
0.0,-0.05,-0.08,0.0022,-0.0044,0.0022,-20.375,10.75,9.1875,435.6013464954658
-0.01,-0.03,-0.11,0.0,0.0,0.0,-19.25,10.75,10.0,435.71253059498457
0.0,-0.03,-0.15,0.0,0.0,-0.0022,-19.25,10.75,10.0,435.7369423128036
0.03,-0.05,-0.1,0.0011,0.0011,0.0,-19.25,10.75,10.0,435.8142305570866
0.0,-0.04,-0.13,0.0011,-0.0044,0.0022,-19.25,10.75,10.0,435.77220185653226
-0.01,-0.04,-0.1,0.0022,-0.0033,0.0011,-18.875,10.75,8.75,435.70982300666816
-0.01,-0.04,-0.14,0.0,0.0,0.0,-18.875,10.75,8.75,435.7003290968303
0.04,-0.02,-0.09,0.0,0.0044,0.0,-18.875,10.75,8.75,435.78846485187313
0.02,-0.01,-0.13,0.0022,0.0,-0.0011,-18.875,10.75,8.75,435.7437199809349
0.0,-0.03,-0.13,0.0,-0.0022,0.0011,-19.6875,10.0,9.1875,435.6257492719281
0.0,-0.04,-0.13,0.0033,-0.0022,0.0022,-19.6875,10.0,9.1875,435.73016464912905
0.01,-0.04,-0.14,0.0,0.0033,0.0011,-19.6875,10.0,9.1875,435.76676929283377
0.01,-0.02,-0.11,0.0022,0.0065,-0.0022,-19.6875,10.0,9.1875,435.74507377945395
0.01,-0.04,-0.1,0.0011,0.0044,0.0,-19.25,10.0,8.75,435.7437199809349
-0.01,-0.05,-0.13,0.0011,-0.0011,-0.0011,-19.25,10.0,8.75,435.6176178993859
0.0,-0.07,-0.12,0.0011,0.0011,0.0022,-19.25,10.0,8.75,435.65423082162744
-0.01,-0.03,-0.09,-0.0011,0.0033,-0.0011,-19.25,10.0,8.75,435.68270377186514
0.01,-0.03,-0.13,0.0022,0.0,0.0,-18.5625,10.75,9.5625,435.7410123844232
0.01,-0.04,-0.12,0.0,0.0022,0.0,-18.5625,10.75,9.5625,435.6352431130849
0.0,-0.03,-0.09,-0.0011,-0.0022,0.0,-18.5625,10.75,9.5625,435.7966050374022
-0.02,-0.04,-0.09,0.0,0.0033,0.0011,-18.5625,10.75,9.5625,435.82100827602767
-0.03,-0.05,-0.14,-0.0011,0.0044,0.0,-18.875,10.375,9.1875,435.76541549146657
-0.01,-0.04,-0.12,-0.0011,0.0011,0.0011,-18.875,10.375,9.1875,435.7355885153471
0.01,-0.03,-0.12,0.0011,-0.0011,0.0011,-18.875,10.375,9.1875,435.84270394920094
0.01,-0.04,-0.11,0.0022,0.0,-0.0011,-18.875,10.375,9.1875,435.7152468621871
0.0,-0.04,-0.11,0.0011,-0.0033,0.0,-20.0625,10.75,9.5625,435.6962677194297
0.0,-0.05,-0.13,0.0,-0.0011,0.0,-20.0625,10.75,9.5625,435.65829218247507
0.01,-0.04,-0.11,0.0,0.0011,0.0,-20.0625,10.75,9.5625,435.6962677194297
0.0,-0.05,-0.14,0.0,-0.0011,0.0022,-20.0625,10.75,9.5625,435.8549142941415
0.0,-0.01,-0.1,0.0,0.0011,0.0011,-19.25,10.75,8.75,435.8454202506997
0.0,-0.02,-0.08,0.0,-0.0011,0.0011,-19.25,10.75,8.75,435.7193169252424
0.01,-0.03,-0.16,0.0,0.0,-0.0011,-19.25,10.75,8.75,435.76676929283377
0.02,-0.04,-0.1,0.0011,0.0011,-0.0011,-19.25,10.75,8.75,435.70982300666816
0.01,-0.06,-0.1,0.0,0.0022,0.0,-19.25,10.75,8.75,435.69219766546985
0.01,-0.04,-0.12,0.0011,-0.0033,0.0011,-19.6875,10.375,8.75,435.6515145705007
0.03,-0.04,-0.13,0.0011,-0.0033,0.0011,-19.6875,10.375,8.75,435.8237245718104
-0.01,-0.03,-0.11,0.0011,-0.0033,0.0,-19.6875,10.375,8.75,435.79118113907685
0.0,-0.04,-0.11,-0.0011,-0.0011,0.0,-19.6875,10.375,8.75,435.7789795478426
-0.02,-0.01,-0.1,0.0,-0.0022,0.0,-19.25,11.0625,8.0625,435.7694855743264
0.0,-0.04,-0.1,0.0,0.0,0.0,-19.25,11.0625,8.0625,435.76406169027155
-0.02,-0.03,-0.12,0.0,0.0022,0.0,-19.25,11.0625,8.0625,435.8345724055464
0.03,-0.04,-0.12,0.0,0.0,0.0,-19.25,11.0625,8.0625,435.6881276131186
0.0,-0.03,-0.13,0.0,-0.0011,-0.0011,-18.5625,11.0625,9.5625,435.89830582884196
0.04,-0.05,-0.12,0.0,-0.0033,0.0011,-18.5625,11.0625,9.5625,435.81016045656213
-0.01,-0.05,-0.16,0.0011,-0.0022,0.0,-18.5625,11.0625,9.5625,435.67320988700175
0.02,-0.05,-0.13,0.0,-0.0033,0.0011,-18.5625,11.0625,9.5625,435.6854200312069
-0.02,-0.06,-0.12,0.0011,0.0011,0.0011,-19.6875,9.5625,9.1875,435.78846485187313
0.01,-0.04,-0.14,-0.0011,0.0,0.0,-19.6875,9.5625,9.1875,435.799312648509
0.0,-0.04,-0.12,0.0033,-0.0011,0.0011,-19.6875,9.5625,9.1875,435.86846978996624
0.0,-0.02,-0.12,0.0011,0.0011,-0.0011,-19.6875,9.5625,9.1875,435.73965858643544
0.0,-0.03,-0.1,0.0033,-0.0011,0.0011,-19.6875,9.5625,9.1875,435.6976215117162
0.0,-0.04,-0.12,-0.0011,0.0022,0.0,-19.6875,10.375,10.0,435.8250783808367
0.02,-0.03,-0.14,0.0,0.0,-0.0011,-19.6875,10.375,10.0,435.64338317763753
-0.01,-0.06,-0.11,-0.0011,-0.0011,0.0011,-19.6875,10.375,10.0,435.78304963605933
0.0,-0.04,-0.11,0.0011,-0.0065,-0.0011,-19.6875,10.375,10.0,435.7789795478426
0.0,-0.04,-0.14,0.0011,-0.0033,0.0022,-19.25,10.0,9.1875,435.8576219205616
0.0,-0.02,-0.09,0.0011,0.0,-0.0011,-19.25,10.0,9.1875,435.67592614384455
0.01,-0.04,-0.14,0.0,0.0,0.0022,-19.25,10.0,9.1875,435.80880664949365
0.0,-0.03,-0.11,0.0011,0.0022,0.0011,-19.25,10.0,9.1875,435.7952512321144
0.02,-0.04,-0.08,0.0,-0.0044,0.0,-19.6875,11.0625,10.0,435.69355145722506
-0.02,-0.04,-0.12,0.0,-0.0011,0.0011,-19.6875,11.0625,10.0,435.78846485187313
0.0,-0.07,-0.12,0.0033,-0.0033,0.0022,-19.6875,11.0625,10.0,435.77626326385104
0.0,-0.05,-0.12,0.0022,0.0,-0.0011,-19.6875,11.0625,10.0,435.76541549146657
0.01,-0.04,-0.1,0.0,-0.0022,0.0011,-19.6875,10.75,7.6875,435.753213930726
0.01,-0.04,-0.09,0.0,-0.0033,0.0,-19.6875,10.75,7.6875,435.7355885153471
0.0,-0.05,-0.14,-0.0011,0.0011,0.0011,-19.6875,10.75,7.6875,435.7179631301028
0.0,-0.04,-0.14,0.0022,0.0011,-0.0011,-19.6875,10.75,7.6875,435.64609074851063
0.01,-0.03,-0.12,-0.0011,-0.0011,0.0,-19.6875,10.75,8.75,435.78440343974836
0.02,-0.05,-0.12,0.0022,0.0,0.0,-19.6875,10.75,8.75,435.8183006592196
0.0,-0.06,-0.12,0.0,0.0011,0.0,-19.6875,10.75,8.75,435.8033827447538
0.01,-0.06,-0.14,-0.0022,-0.0044,-0.0011,-19.6875,10.75,8.75,435.78440343974836
0.0,-0.02,-0.08,0.0,0.0,0.0011,-18.875,10.75,9.5625,435.7966050374022
0.0,-0.04,-0.11,-0.0011,0.0033,0.0011,-18.875,10.75,9.5625,435.76541549146657
0.02,-0.05,-0.13,-0.0022,0.0044,0.0,-18.875,10.75,9.5625,435.7315184458674
0.01,-0.04,-0.11,-0.0022,-0.0011,0.0011,-18.875,10.75,9.5625,435.7410123844232
0.0,-0.05,-0.1,-0.0011,0.0033,0.0,-19.25,10.75,9.5625,435.8006751325746
0.0,-0.04,-0.1,0.0011,0.0011,0.0011,-19.25,10.75,9.5625,435.73965858643544
0.02,-0.03,-0.13,-0.0022,0.0011,0.0022,-19.25,10.75,9.5625,435.7898273345024
-0.01,-0.02,-0.11,-0.0011,-0.0044,0.0,-19.25,10.75,9.5625,435.7803333509954
0.0,-0.03,-0.1,0.0,0.0,0.0011,-18.875,10.375,8.0625,435.67863372326224
0.0,-0.03,-0.12,0.0,0.0,0.0,-18.875,10.375,8.0625,435.6949052491623
0.03,-0.06,-0.13,-0.0022,0.0022,0.0011,-18.875,10.375,8.0625,435.69219766546985
0.04,-0.04,-0.13,-0.0022,0.0033,0.0,-18.875,10.375,8.0625,435.70304536082057
0.0,-0.05,-0.13,0.0,0.0011,0.0,-18.875,10.375,8.75,435.6515145705007
0.0,-0.03,-0.14,0.0022,-0.0022,0.0011,-18.875,10.375,8.75,435.8155930431248
0.02,-0.01,-0.12,-0.0022,0.0,0.0011,-18.875,10.375,8.75,435.8386425157075
0.01,-0.02,-0.09,-0.0033,0.0022,0.0,-18.875,10.375,8.75,435.78711104765284
0.01,-0.05,-0.12,0.0,-0.0033,0.0011,-18.875,11.0625,9.5625,435.7355885153471
0.02,-0.05,-0.15,-0.0022,-0.0011,-0.0011,-18.875,11.0625,9.5625,435.8576219205616
0.0,-0.06,-0.12,0.0,-0.0011,0.0011,-18.875,11.0625,9.5625,435.9227093081955
0.0,-0.02,-0.1,0.0,0.0,0.0,-18.5625,10.0,9.5625,435.7776170666448
0.0,-0.03,-0.12,-0.0033,0.0044,0.0,-18.5625,10.0,9.5625,435.77626326385104
0.01,-0.03,-0.14,-0.0011,-0.0022,0.0,-18.5625,10.0,9.5625,435.65423082162744
0.0,-0.04,-0.11,-0.0011,0.0011,0.0022,-18.5625,10.0,9.5625,435.7437199809349
0.0,-0.04,-0.12,0.0011,0.0,0.0011,-19.25,10.75,8.75,435.87389372894825
0.02,-0.04,-0.1,-0.0033,0.0044,0.0011,-19.25,10.75,8.75,435.74507377945395
0.01,-0.03,-0.11,-0.0011,0.0,0.0,-19.25,10.75,8.75,435.75456773049456
0.02,-0.03,-0.08,0.0011,-0.0022,0.0,-19.6875,10.75,9.5625,435.71660065696756
0.0,-0.04,-0.12,0.0,-0.0011,-0.0011,-19.6875,10.75,9.5625,435.66100843538254
0.01,-0.05,-0.13,-0.0011,-0.0011,0.0,-19.6875,10.75,9.5625,435.6528770350324
0.0,-0.02,-0.14,-0.0011,0.0022,0.0,-19.25,10.0,8.75,435.84677406257424
0.0,-0.01,-0.1,0.0,-0.0011,-0.0011,-19.25,10.0,8.75,435.73965858643544
0.01,-0.03,-0.09,-0.0011,0.0022,-0.0011,-19.25,10.0,8.75,435.75186013113466
0.01,-0.04,-0.11,0.0,0.0011,0.0022,-19.25,10.0,8.75,435.6691398421472
0.0,-0.05,-0.14,-0.0011,0.0011,0.0011,-20.0625,10.375,8.75,435.8549142941415
0.01,-0.04,-0.11,0.0,-0.0011,0.0022,-20.0625,10.375,8.75,435.799312648509
0.0,-0.06,-0.13,0.0,-0.0022,0.0,-20.0625,10.375,8.75,435.74507377945395
0.01,-0.03,-0.1,-0.0011,-0.0011,0.0,-18.875,10.0,9.1875,435.86576216069307
0.0,-0.02,-0.11,0.0,0.0,0.0011,-18.875,10.0,9.1875,435.7735556587948
0.02,-0.04,-0.13,0.0022,-0.0033,0.0011,-18.875,10.0,9.1875,435.71253059498457
0.0,-0.04,-0.12,0.0011,-0.0022,0.0011,-18.875,10.0,8.75,435.7220245160578
0.0,-0.07,-0.14,-0.0022,0.0,-0.0011,-18.875,10.0,8.75,435.8250783808367
0.0,-0.03,-0.11,0.0022,0.0011,-0.0011,-18.875,10.0,8.75,435.7071154190601
0.02,-0.03,-0.13,-0.0011,-0.0044,0.0011,-19.25,11.0625,8.75,435.76541549146657
0.0,-0.04,-0.12,0.0022,-0.0055,0.0022,-19.25,11.0625,8.75,435.86983228317166
0.02,-0.03,-0.12,0.0,-0.0022,0.0022,-19.25,11.0625,8.75,435.6799875132367
0.03,-0.05,-0.11,0.0011,-0.0011,0.0033,-18.875,10.375,9.1875,435.7342260398851
-0.01,-0.03,-0.12,0.0,-0.0011,0.0,-18.875,10.375,9.1875,435.77220185653226
-0.01,-0.05,-0.12,-0.0011,-0.0033,0.0,-18.875,10.375,9.1875,435.77220185653226
0.0,-0.05,-0.11,0.0011,0.0011,0.0,-19.6875,11.0625,9.1875,435.80202893857563
0.0,-0.02,-0.12,0.0011,0.0,0.0,-19.6875,11.0625,9.1875,435.7586378090698
-0.01,-0.06,-0.12,0.0011,-0.0044,0.0,-19.6875,11.0625,9.1875,435.64609074851063
0.0,-0.04,-0.11,0.0,-0.0033,0.0022,-19.25,10.75,9.5625,435.7003290968303
0.0,-0.05,-0.09,0.0,0.0011,-0.0011,-19.25,10.75,9.5625,435.82914848724937
0.0,-0.03,-0.1,0.0,-0.0011,0.0011,-19.25,10.75,9.5625,435.6745723544063
0.0,-0.04,-0.1,-0.0011,-0.0011,0.0,-18.5625,10.375,9.1875,435.7708393762298
-0.01,-0.03,-0.1,0.0022,0.0011,0.0,-18.5625,10.375,9.1875,435.5715113159494
0.0,-0.03,-0.11,0.0,0.0011,0.0022,-18.5625,10.375,9.1875,435.6596546479021
0.0,-0.03,-0.12,-0.0011,0.0,-0.0011,-18.875,10.0,9.1875,435.8372887049004
0.0,-0.04,-0.12,0.0,0.0011,0.0022,-18.875,10.0,9.1875,435.6596546479021
-0.01,-0.05,-0.12,-0.0011,0.0011,0.0011,-18.875,10.0,9.1875,435.65423082162744
0.02,-0.04,-0.11,0.0,0.0011,0.0011,-18.875,10.0,9.1875,435.76135408842254
0.0,-0.05,-0.14,-0.0022,0.0011,0.0011,-18.875,10.75,10.0,435.81016045656213
0.0,-0.06,-0.15,0.0011,0.0022,-0.0011,-18.875,10.75,10.0,435.77490946123436
0.0,-0.04,-0.11,0.0,0.0011,0.0011,-18.875,10.75,10.0,435.81016045656213
0.0,-0.03,-0.11,-0.0022,0.0011,0.0,-18.5625,10.75,9.5625,435.8576219205616
0.0,-0.02,-0.12,-0.0011,0.0022,0.0,-18.5625,10.75,9.5625,435.78304963605933
0.0,-0.04,-0.1,0.0022,0.0011,0.0,-18.5625,10.75,9.5625,435.69897530418467
0.0,-0.04,-0.12,0.0011,-0.0011,0.0011,-18.1875,10.375,8.75,435.67320988700175
-0.01,-0.04,-0.1,0.0022,-0.0011,0.0,-18.1875,10.375,8.75,435.67727993346483
0.0,-0.05,-0.12,0.0011,-0.0033,0.0022,-18.1875,10.375,8.75,435.80202893857563
0.0,-0.02,-0.1,0.0011,0.0,0.0011,-18.1875,10.375,8.75,435.7342260398851
-0.01,-0.05,-0.1,0.0022,0.0,0.0,-19.6875,10.75,8.75,435.5891451288936
0.0,-0.04,-0.14,0.0022,-0.0022,0.0,-19.6875,10.75,8.75,435.73287224278766
0.0,-0.05,-0.12,-0.0011,0.0022,-0.0011,-19.6875,10.75,8.75,435.6908351957386
0.0,-0.05,-0.12,0.0011,-0.0022,-0.0011,-20.0625,11.0625,9.5625,435.77220185653226
0.0,-0.03,-0.09,0.0,0.0011,0.0011,-20.0625,11.0625,9.5625,435.753213930726
0.01,-0.02,-0.14,0.0,0.0011,0.0011,-20.0625,11.0625,9.5625,435.7410123844232
0.02,-0.03,-0.12,0.0,0.0,0.0,-20.0625,11.0625,9.5625,435.62304170639715
0.02,-0.06,-0.12,0.0,0.0022,0.0,-18.875,10.0,9.1875,435.8277946776869
0.02,-0.03,-0.1,0.0,0.0,0.0,-18.875,10.0,9.1875,435.69897530418467
0.0,-0.03,-0.13,0.0,-0.0033,0.0011,-18.875,10.0,9.1875,435.6881276131186
-0.01,-0.03,-0.12,0.0,-0.0011,0.0011,-18.875,10.0,9.1875,435.61219409522283
0.0,-0.03,-0.08,0.0,0.0011,0.0022,-19.25,10.75,9.1875,435.82914848724937
0.01,-0.04,-0.12,0.0,0.0,0.0,-19.25,10.75,9.1875,435.71253059498457
0.0,-0.02,-0.11,0.0,0.0,0.0,-19.25,10.75,9.1875,435.68270377186514
0.0,-0.04,-0.1,-0.0011,-0.0065,0.0011,-19.6875,9.5625,9.1875,435.80880664949365
0.0,-0.05,-0.1,0.0011,-0.0055,0.0011,-19.6875,9.5625,9.1875,435.921355486345
-0.01,-0.05,-0.12,0.0022,-0.0044,0.0,-19.6875,9.5625,9.1875,435.7776170666448
0.0,-0.04,-0.12,-0.0011,-0.0011,0.0,-19.6875,9.5625,9.1875,435.76135408842254
0.0,-0.03,-0.11,0.0011,0.0022,0.0011,-18.875,10.0,8.75,435.74643625635235
0.0,-0.05,-0.13,0.0,-0.0033,0.0022,-18.875,10.0,8.75,435.7138930675837
0.02,-0.02,-0.15,0.0,-0.0011,0.0,-18.875,10.0,8.75,435.7559215304401
0.03,-0.05,-0.09,0.0011,-0.0011,-0.0011,-18.875,10.0,8.75,435.7355885153471
0.0,-0.04,-0.14,0.0044,-0.0033,-0.0011,-18.875,10.75,9.1875,435.75186013113466
0.0,-0.04,-0.13,0.0,-0.0022,0.0022,-18.875,10.75,9.1875,435.67185609791767
0.02,-0.02,-0.08,0.0,0.0011,-0.0011,-18.875,10.75,9.1875,435.62846551626643
0.02,-0.01,-0.08,-0.0033,0.0044,-0.0011,-18.875,10.75,9.1875,435.75456773049456
0.01,-0.02,-0.1,0.0011,0.0,0.0011,-20.0625,10.0,9.1875,435.7342260398851
-0.01,-0.06,-0.14,0.0022,-0.0044,0.0,-20.0625,10.0,9.1875,435.7735556587948
0.0,-0.05,-0.12,0.0,-0.0011,-0.0011,-20.0625,10.0,9.1875,435.6352431130849
0.0,-0.04,-0.13,0.0,0.0,0.0,-20.0625,10.0,9.1875,435.799312648509
0.01,-0.05,-0.1,-0.0011,-0.0011,0.0,-19.6875,10.375,9.1875,435.7084692127731
0.0,-0.02,-0.13,-0.0011,-0.0011,0.0,-19.6875,10.375,9.1875,435.662362223045
0.0,-0.02,-0.12,0.0,0.0,0.0011,-19.6875,10.375,9.1875,435.7966050374022
0.0,-0.06,-0.09,0.0,0.0,0.0,-19.6875,10.375,9.1875,435.5918526855209
0.01,-0.04,-0.12,0.0011,0.0033,0.0011,-19.25,9.5625,8.75,435.8332185952755
0.02,-0.03,-0.14,0.0,0.0011,0.0022,-19.25,9.5625,8.75,435.87661003866197
0.02,-0.03,-0.11,0.0022,-0.0022,-0.0011,-19.25,9.5625,8.75,435.7315184458674
0.0,-0.02,-0.1,0.0,-0.0011,0.0011,-19.25,9.5625,8.75,435.75999160955155
-0.02,-0.06,-0.11,0.0022,-0.0011,0.0011,-19.25,10.375,8.75,435.79118113907685
0.03,-0.05,-0.13,0.0,0.0055,-0.0011,-19.25,10.375,8.75,435.6677860535993
0.01,-0.05,-0.13,-0.0011,0.0022,0.0011,-19.25,10.375,8.75,435.69355145722506
0.0,-0.04,-0.11,0.0,0.0011,0.0,-19.25,10.375,8.75,435.8630458538374
0.0,-0.03,-0.11,-0.0011,-0.0022,0.0,-19.25,10.75,9.1875,435.6799875132367
0.0,-0.01,-0.15,-0.0033,0.0022,-0.0011,-19.25,10.75,9.1875,435.6555846083996
0.0,-0.02,-0.12,0.0,0.0033,0.0,-19.25,10.75,9.1875,435.86033822599074
0.01,-0.05,-0.12,-0.0022,0.0011,0.0,-19.25,10.75,9.1875,435.6569383953488
0.01,-0.05,-0.09,0.0011,0.0,0.0,-19.25,10.375,9.1875,435.76270788925854
0.0,-0.06,-0.13,0.0011,0.0,0.0,-19.25,10.375,9.1875,435.7355885153471
-0.01,-0.02,-0.09,0.0022,-0.0011,0.0011,-19.25,10.375,9.1875,435.84949036514536
0.0,-0.01,-0.11,-0.0022,-0.0011,0.0022,-19.25,10.375,9.1875,435.64338317763753
0.0,-0.01,-0.11,0.0011,0.0011,0.0,-19.25,10.75,8.75,435.7505063317203
0.0,-0.03,-0.13,0.0033,0.0,0.0011,-19.25,10.75,8.75,435.7437199809349
0.0,-0.05,-0.15,0.0022,0.0,0.0,-19.25,10.75,8.75,435.6962677194297
0.03,-0.05,-0.09,-0.0011,0.0044,-0.0011,-19.25,10.75,8.75,435.6881276131186
0.03,-0.05,-0.12,-0.0011,0.0022,0.0,-19.6875,10.375,10.375,435.80745284260223
0.0,-0.03,-0.12,0.0011,0.0011,0.0,-19.6875,10.375,10.375,435.7559215304401
-0.01,-0.03,-0.1,-0.0011,-0.0011,0.0,-19.6875,10.375,10.375,435.65829218247507
-0.01,-0.04,-0.1,0.0011,0.0011,-0.0011,-19.6875,10.375,10.375,435.6691398421472
0.0,-0.04,-0.12,0.0011,0.0022,0.0011,-19.25,10.75,8.75,435.66100843538254
0.0,-0.07,-0.16,0.0,0.0,-0.0011,-19.25,10.75,8.75,435.7342260398851
0.0,-0.06,-0.14,0.0022,-0.0033,0.0011,-19.25,10.75,8.75,435.88203398192854
0.0,-0.05,-0.1,0.0011,0.0,0.0,-19.25,10.75,8.75,435.69219766546985
-0.02,-0.04,-0.11,0.0,0.0,0.0,-19.25,10.375,9.5625,435.65016078426476
0.0,-0.03,-0.13,0.0011,0.0044,-0.0022,-19.25,10.375,9.5625,435.94033504346623
0.0,-0.02,-0.12,-0.0011,0.0022,0.0,-19.25,10.375,9.5625,435.7776170666448
0.01,-0.03,-0.12,0.0,-0.0044,0.0011,-18.875,10.75,10.0,435.65016078426476
0.0,-0.06,-0.12,0.0011,0.0,0.0033,-18.875,10.75,10.0,435.6705023090106
-0.02,-0.05,-0.11,0.0022,-0.0011,0.0011,-18.875,10.75,10.0,435.7369423128036
0.01,-0.01,-0.09,0.0,-0.0011,0.0,-18.875,10.75,10.0,435.76270788925854
0.01,-0.01,-0.12,0.0,0.0022,0.0011,-19.6875,10.75,8.75,435.6298192996542
0.0,-0.05,-0.13,0.0,0.0011,0.0022,-19.6875,10.75,8.75,435.60677029391775
0.0,-0.06,-0.14,-0.0022,0.0,0.0011,-19.6875,10.75,8.75,435.6677860535993
0.0,-0.06,-0.13,-0.0022,0.0,0.0,-18.5625,10.375,10.0,435.7152468621871
0.01,-0.03,-0.15,0.0,-0.0022,0.0011,-18.5625,10.375,10.0,435.8142305570866
0.0,-0.02,-0.16,0.0011,0.0,0.0011,-18.5625,10.375,10.0,435.799312648509
0.0,-0.02,-0.13,-0.0011,0.0044,0.0022,-18.5625,10.375,10.0,435.65423082162744
-0.01,-0.04,-0.1,-0.0033,0.0033,0.0022,-19.6875,10.375,10.375,435.76135408842254
0.0,-0.04,-0.14,-0.0011,-0.0022,-0.0011,-19.6875,10.375,10.375,435.70304536082057
0.01,-0.03,-0.13,0.0011,0.0,0.0,-19.6875,10.375,10.375,435.6447369629831
0.01,-0.02,-0.12,0.0011,-0.0022,-0.0022,-20.375,10.375,10.0,435.7179631301028
-0.02,-0.03,-0.11,0.0,-0.0022,-0.0011,-20.375,10.375,10.0,435.70982300666816
0.0,-0.05,-0.12,-0.0011,0.0022,0.0,-20.375,10.375,10.0,435.8630458538374
0.02,-0.07,-0.14,-0.0033,0.0044,0.0011,-20.375,10.375,10.0,435.6962677194297
0.01,-0.03,-0.12,0.0011,0.0022,-0.0033,-19.25,10.75,9.1875,435.6338893289839
0.0,-0.05,-0.11,-0.0011,-0.0022,0.0011,-19.25,10.75,9.1875,435.6745723544063
0.01,-0.01,-0.11,0.0,-0.0022,0.0022,-19.25,10.75,9.1875,435.78168715432537
0.01,-0.04,-0.1,-0.0022,0.0022,-0.0011,-19.6875,10.375,8.75,435.7315184458674
0.0,-0.03,-0.1,-0.0011,0.0044,0.0,-19.6875,10.375,8.75,435.78846485187313
0.0,-0.04,-0.13,-0.0011,-0.0022,-0.0011,-19.6875,10.375,8.75,435.59320646409776
0.01,-0.04,-0.11,0.0,0.0022,0.0,-19.25,11.5,9.1875,435.8237245718104
0.01,-0.05,-0.09,0.0,-0.0011,-0.0011,-19.25,11.5,9.1875,435.7505063317203
0.02,-0.03,-0.14,0.0011,0.0011,0.0,-19.25,11.5,9.1875,435.6040540552955
0.0,-0.05,-0.12,0.0011,-0.0011,-0.0011,-19.25,11.5,9.1875,435.7477900552305
0.01,-0.06,-0.12,0.0,0.0011,0.0011,-18.875,11.0625,10.375,435.8874579280482
0.0,-0.03,-0.13,-0.0022,0.0011,0.0022,-18.875,11.0625,10.375,435.6745723544063
0.01,-0.03,-0.12,-0.0022,0.0022,0.0033,-18.875,11.0625,10.375,435.77626326385104
0.0,-0.02,-0.09,-0.0022,0.0,0.0,-18.875,10.75,8.75,435.66100843538254
0.0,-0.06,-0.1,0.0,-0.0011,0.0,-18.875,10.75,8.75,435.6149016579056
0.0,-0.05,-0.14,0.0011,-0.0022,-0.0022,-18.875,10.75,8.75,435.6976215117162
-0.02,-0.02,-0.13,-0.0022,0.0022,0.0,-19.25,10.375,8.375,435.7220245160578
0.0,-0.04,-0.12,-0.0022,0.0011,0.0,-19.25,10.375,8.375,435.71660065696756
0.0,-0.05,-0.13,0.0,0.0044,-0.0011,-19.25,10.375,8.375,435.7694855743264
0.01,-0.05,-0.12,-0.0011,0.0011,-0.0011,-18.875,10.75,10.0,435.75999160955155
0.05,-0.04,-0.16,0.0,0.0,0.0,-18.875,10.75,10.0,435.7233783117286
0.0,-0.02,-0.1,0.0,0.0,0.0011,-18.875,10.75,10.0,435.888811745442
0.0,-0.02,-0.11,-0.0011,0.0022,0.0,-18.5625,10.75,9.1875,435.70304536082057
0.01,-0.03,-0.11,0.0,-0.0011,0.0,-18.5625,10.75,9.1875,435.76406169027155
0.01,-0.03,-0.13,0.0,-0.0022,0.0011,-18.5625,10.75,9.1875,435.80880664949365
0.0,-0.02,-0.12,0.0,-0.0033,0.0,-19.25,10.0,9.5625,435.73965858643544
0.0,-0.05,-0.13,0.0,-0.0011,0.0033,-19.25,10.0,9.5625,435.89423569512314
0.02,-0.05,-0.11,0.0022,0.0011,0.0,-19.25,10.0,9.5625,435.65829218247507
0.0,-0.04,-0.13,0.0011,-0.0033,-0.0022,-19.6875,10.0,8.375,435.65829218247507
0.0,-0.01,-0.12,0.0011,0.0,-0.0011,-19.6875,10.0,8.375,435.6840575623758
-0.01,-0.04,-0.12,0.0011,-0.0033,0.0011,-19.6875,10.0,8.375,435.81965446753264
0.04,-0.05,-0.1,0.0,0.0022,0.0,-19.25,10.75,9.5625,435.76676929283377
0.02,-0.05,-0.13,0.0022,0.0,0.0022,-19.25,10.75,9.5625,435.6962677194297
-0.03,-0.04,-0.11,0.0011,-0.0044,-0.0011,-19.25,10.75,9.5625,435.74507377945395
0.01,-0.02,-0.12,-0.0022,0.0055,0.0011,-18.875,10.0,10.375,435.7559215304401
