ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2,optix,optiy,optiz
0.01,-0.04,-0.12,0.0,0.0011,0.0011,-18.5625,10.375,10.375,435.7599916095516,3.318793773651123,1.992551326751709,0.951797604560852
0.01,-0.03,-0.13,0.0011,-0.0022,0.0,-18.5625,10.375,10.375,435.7233783117286,3.318835973739624,1.9925837516784668,0.9518008828163148
0.01,-0.04,-0.14,0.0011,-0.0044,0.0,-18.5625,10.375,10.375,435.745073779454,3.318840980529785,1.9925371408462524,0.9518218040466307
0.0,-0.04,-0.13,0.0,0.0,-0.0011,-19.25,10.75,9.1875,435.7844034397484,3.318882465362549,1.9925726652145384,0.9518334865570068
-0.01,-0.04,-0.13,-0.0011,0.0022,0.0,-19.25,10.75,9.1875,435.8169468510836,3.3188881874084477,1.992534875869751,0.9518597722053528
0.0,-0.05,-0.11,0.0,-0.0033,0.0011,-19.25,10.75,9.1875,435.8155930431248,3.319103956222534,1.993031620979309,0.9516229629516602
0.02,-0.05,-0.12,0.0011,-0.0033,0.0011,-19.25,10.75,9.1875,435.8752475445662,3.319155693054199,1.993034601211548,0.951674461364746
0.0,-0.03,-0.12,-0.0011,-0.0022,-0.0022,-19.6875,10.0,9.1875,435.6949052491623,3.3191943168640137,1.993025779724121,0.9516587853431702
0.0,0.0,-0.14,0.0011,-0.0011,0.0,-19.6875,10.0,9.1875,435.8277946776869,3.319164276123047,1.9928134679794312,0.9517645239830016
0.01,-0.02,-0.12,0.0,-0.0022,0.0,-19.6875,10.0,9.1875,435.7694855743264,3.319231510162353,1.9929583072662356,0.9517027735710144
0.01,-0.05,-0.12,0.0011,-0.0033,0.0,-19.6875,10.0,9.1875,435.6908351957386,3.319067001342773,1.9924553632736208,0.9519670605659484
0.0,-0.04,-0.09,-0.0011,-0.0011,0.0,-18.5625,10.75,8.75,435.76676929283377,3.319101572036743,1.9924436807632449,0.9519810676574708
-0.01,-0.06,-0.13,-0.0011,-0.0055,0.0022,-18.5625,10.75,8.75,435.6596546479021,3.3191521167755127,1.9923714399337769,0.9520582556724548
0.0,-0.02,-0.12,0.0,0.0,0.0011,-18.5625,10.75,8.75,435.7410123844232,3.3193321228027344,1.9927805662155151,0.9518411755561828
0.0,-0.03,-0.12,0.0011,0.0033,0.0011,-19.6875,10.375,8.0625,435.799312648509,3.3192179203033447,1.9923850297927856,0.9520886540412904
0.01,-0.05,-0.1,-0.0011,-0.0022,0.0022,-19.6875,10.375,8.0625,435.6569383953488,3.319230318069458,1.992357611656189,0.9521044492721558
0.02,-0.05,-0.15,0.0,-0.0011,0.0011,-19.6875,10.375,8.0625,435.86033822599074,3.31929087638855,1.9924020767211916,0.9521185755729676
-0.01,-0.06,-0.11,-0.0011,0.0022,-0.0011,-19.6875,10.375,8.0625,435.6460907485106,3.319504499435425,1.9928888082504272,0.951911687850952
0.01,-0.03,-0.11,0.0,-0.0033,0.0022,-19.25,10.375,10.375,435.7288108525629,3.319352865219116,1.992447853088379,0.9521591067314148
0.0,-0.05,-0.08,0.0011,-0.0022,0.0,-19.25,10.375,10.375,435.8115229420592,3.319391965866089,1.992448210716248,0.95217764377594
0.0,-0.08,-0.09,0.0022,0.0011,0.0011,-19.25,10.375,10.375,435.72609458178914,3.319417953491211,1.992470622062683,0.9521716833114624
-0.04,-0.06,-0.09,0.0,-0.0011,0.0,-19.25,10.375,10.375,435.8047452293556,3.319622755050659,1.9929438829422,0.9519831538200378
-0.05,-0.02,-0.11,0.0022,-0.0044,-0.0022,-19.25,10.0,9.5625,435.8725399135123,3.3196821212768555,1.9929956197738647,0.9520006775856018
0.11,-0.03,-0.12,0.0022,0.0098,0.0011,-19.25,10.0,9.5625,435.78168715432537,3.3196957111358643,1.9929472208023071,0.9520100951194764
0.12,-0.04,-0.16,-0.0044,0.012,-0.0022,-19.25,10.0,9.5625,435.6799875132367,3.3197476863861084,1.992986798286438,0.952012836933136
-0.14,-0.05,-0.11,0.0011,-0.0131,0.0,-20.0625,10.0,9.5625,435.8399963266965,3.3195807933807373,1.9924852848052976,0.9522377848625184
-0.08,-0.05,-0.09,0.0055,-0.0131,0.0,-20.0625,10.0,9.5625,435.8386425157075,3.319645404815674,1.9925295114517207,0.9522629380226136
0.1,-0.02,-0.17,-0.0011,0.0131,0.0,-20.0625,10.0,9.5625,435.6840575623758,3.3196520805358887,1.992486596107483,0.9522581696510316
0.04,-0.01,-0.11,-0.0022,0.0109,-0.0033,-20.0625,10.0,9.5625,435.7735556587948,3.3197078704833984,1.99250066280365,0.952302098274231
-0.06,-0.02,-0.12,0.0033,-0.0087,0.0,-18.875,10.375,10.0,435.8359262159993,3.3197567462921143,1.992488145828247,0.9522955417633056
-0.04,-0.03,-0.13,-0.0011,-0.0044,0.0022,-18.875,10.375,10.0,435.7979588428671,3.319833278656006,1.992550253868103,0.9523184895515442
0.07,-0.03,-0.13,-0.0011,0.0076,-0.0033,-18.875,10.375,10.0,435.7003290968303,3.319877862930298,1.9925540685653689,0.9523383378982544
0.0,-0.03,-0.1,0.0,0.0011,0.0011,-19.6875,10.375,9.1875,435.5660962140875,3.320106029510498,1.993025779724121,0.9521825313568116
0.0,-0.03,-0.09,0.0011,-0.0098,0.0022,-19.6875,10.375,9.1875,435.7315184458674,3.320140838623047,1.9930098056793213,0.952201008796692
-0.01,-0.05,-0.15,-0.0011,0.0011,-0.0011,-19.6875,10.375,9.1875,435.67863372326224,3.320154428482056,1.9929594993591309,0.9521909356117249
-0.03,-0.05,-0.12,0.0,0.012,-0.0011,-19.25,10.0,8.75,435.6406669293688,3.320049524307251,1.992562174797058,0.9523935914039612
0.05,-0.02,-0.15,0.0011,0.0011,0.0,-19.25,10.0,8.75,435.83185610690566,3.320244073867798,1.9929540157318115,0.9522163271903992
0.01,-0.05,-0.13,0.0022,-0.0109,0.0022,-19.25,10.0,8.75,435.6650784770298,3.3200814723968506,1.9924792051315308,0.9524036049842834
-0.05,-0.06,-0.12,0.0,0.0,0.0022,-19.25,10.0,8.75,435.7071154190601,3.32012939453125,1.992487072944641,0.9524218440055848
0.03,-0.05,-0.09,-0.0011,0.0076,0.0,-18.25,10.75,9.5625,435.7247407857592,3.320138692855835,1.9924733638763428,0.9524239897727966
0.07,-0.03,-0.15,0.0,0.0044,0.0,-18.25,10.75,9.5625,435.79118113907685,3.3201684951782227,1.9924684762954712,0.9524105191230774
-0.06,-0.03,-0.11,-0.0022,-0.0033,-0.0011,-18.25,10.75,9.5625,435.7694855743264,3.320188045501709,1.992481470108032,0.95242041349411
-0.09,-0.04,-0.1,0.0033,-0.0022,0.0,-19.25,10.375,8.75,435.7803333509954,3.3202133178710938,1.9924758672714236,0.9524513483047484
0.03,-0.05,-0.14,0.0,-0.0011,0.0,-19.25,10.375,8.75,435.8115229420592,3.320192337036133,1.992411494255066,0.9524526596069336
0.05,-0.02,-0.13,-0.0011,0.0011,-0.0022,-19.25,10.375,8.75,435.8101604565621,3.320206642150879,1.9924145936965945,0.9524537920951844
-0.01,-0.04,-0.1,0.0011,-0.0055,0.0022,-18.5625,9.5625,10.0,435.8006751325746,3.320232391357422,1.992441177368164,0.9524698257446288
0.0,-0.04,-0.14,0.0011,-0.0055,0.0011,-18.5625,9.5625,10.0,435.6298192996542,3.3202433586120605,1.992414116859436,0.952461302280426
0.01,-0.02,-0.15,0.0,0.0033,-0.0011,-18.5625,9.5625,10.0,435.78846485187313,3.3202109336853027,1.992353916168213,0.952463448047638
0.04,-0.02,-0.08,-0.0011,-0.0011,-0.0011,-19.25,11.0625,10.375,435.7491438542857,3.3202390670776367,1.992371082305908,0.9524516463279724
0.04,-0.06,-0.12,0.0022,-0.0022,0.0022,-19.25,11.0625,10.375,435.59320646409776,3.3202507495880127,1.9923683404922483,0.9524584412574768
-0.02,-0.07,-0.13,0.0011,-0.0065,0.0011,-19.25,11.0625,10.375,435.7152468621871,3.3202342987060547,1.9923478364944456,0.952456533908844
0.05,-0.04,-0.1,0.0,0.0,0.0,-19.25,10.0,10.0,435.7776170666448,3.320239782333374,1.992331385612488,0.9524641036987304
0.06,-0.02,-0.12,0.0011,-0.0022,0.0033,-19.25,10.0,10.0,435.76676929283377,3.3202383518218994,1.9923444986343384,0.9524626135826112
-0.06,-0.04,-0.11,0.0,-0.0044,-0.0011,-19.25,10.0,10.0,435.7640616902716,3.32027006149292,1.9923948049545288,0.9524484872817992
-0.02,-0.02,-0.11,0.0011,0.0011,0.0022,-19.25,9.5625,8.75,435.7206707205591,3.320273160934448,1.9923914670944212,0.9524391293525696
0.04,-0.04,-0.15,0.0011,0.0033,-0.0011,-19.25,9.5625,8.75,435.7599916095516,3.3202452659606934,1.9923558235168457,0.9524520039558412
0.01,-0.04,-0.14,0.0011,-0.0044,-0.0011,-19.25,9.5625,8.75,435.63253554506,3.3205134868621826,1.992540955543518,0.9522448778152466
-0.02,-0.03,-0.11,0.0011,-0.0033,0.0033,-19.25,11.0625,10.0,435.7708393762298,3.321035623550415,1.993136048316956,0.9520501494407654
0.03,-0.04,-0.13,-0.0011,0.0,0.0,-19.25,11.0625,10.0,435.7179631301028,3.320910215377808,1.9932425022125244,0.9524129033088684
0.0,-0.02,-0.13,0.0011,0.0033,-0.0022,-19.25,11.0625,10.0,435.8047452293556,3.3212811946868896,1.9930005073547363,0.9528971314430236
0.01,-0.04,-0.09,0.0022,-0.0033,0.0022,-18.5625,10.375,9.1875,435.7491438542857,3.3224117755889893,1.994368314743042,0.9525437951087952
0.0,-0.03,-0.15,0.0011,-0.0033,0.0022,-18.5625,10.375,9.1875,435.67320988700175,3.3221139907836914,1.993836522102356,0.9527052044868468
-0.04,-0.04,-0.1,-0.0022,0.0,0.0022,-18.5625,10.375,9.1875,435.8562681072655,3.321199893951416,1.9931167364120483,0.952937662601471
0.07,-0.03,-0.12,0.0011,-0.0011,0.0,-18.5625,11.5,9.1875,435.7342260398851,3.320767641067505,1.9926273822784424,0.9528566002845764
0.06,-0.03,-0.16,0.0022,-0.0044,0.0,-18.5625,11.5,9.1875,435.7681317726001,3.320744514465332,1.992612361907959,0.9528360962867736
-0.05,-0.03,-0.11,0.0011,0.0011,0.0022,-18.5625,11.5,9.1875,435.5755813222625,3.320812225341797,1.99268639087677,0.9527999758720398
-0.02,-0.05,-0.13,0.0,0.0,0.0,-18.875,10.75,10.0,435.7206707205591,3.320931911468506,1.9927834272384644,0.9527747631072998
0.05,-0.02,-0.11,-0.0011,-0.0011,-0.0011,-18.875,10.75,10.0,435.799312648509,3.3208224773406982,1.9926557540893557,0.9527065753936768
-0.04,-0.06,-0.1,0.0011,-0.0011,0.0,-18.875,10.75,10.0,435.76135408842254,3.320755243301392,1.992608428001404,0.9526798129081726
-0.04,-0.05,-0.1,0.0011,-0.0011,0.0011,-20.0625,10.375,9.5625,435.63253554506,3.32094144821167,1.993032932281494,0.9527459740638732
0.03,-0.03,-0.11,-0.0011,0.0022,0.0,-20.0625,10.375,9.5625,435.799312648509,3.320844888687134,1.9929684400558472,0.9527335166931152
0.0,-0.03,-0.1,0.0011,-0.0022,0.0011,-20.0625,10.375,9.5625,435.6691398421472,3.320805549621582,1.992924451828003,0.9527190923690796
0.0,-0.04,-0.11,0.0022,-0.0044,0.0022,-20.0625,10.375,9.5625,435.7830496360593,3.320818424224853,1.9929598569869995,0.9527029395103456
0.0,-0.04,-0.15,-0.0011,0.0011,0.0011,-19.6875,10.375,9.5625,435.7193169252424,3.320874691009521,1.992974638938904,0.9526619911193848
-0.02,-0.02,-0.12,-0.0033,0.0022,-0.0011,-19.6875,10.375,9.5625,435.7491438542857,3.3207693099975586,1.9929094314575195,0.9526408910751344
0.03,-0.03,-0.14,0.0022,0.0,0.0011,-19.6875,10.375,9.5625,435.66100843538254,3.32080340385437,1.9929450750350952,0.952612042427063
0.02,-0.03,-0.13,0.0022,-0.0011,0.0,-20.0625,10.75,10.0,435.8386425157075,3.320730447769165,1.992851734161377,0.9525918960571288
0.01,-0.06,-0.14,-0.0011,0.0,-0.0011,-20.0625,10.75,10.0,435.662362223045,3.3208041191101074,1.9929007291793823,0.9525656700134276
0.0,-0.06,-0.1,0.0011,-0.0022,0.0011,-20.0625,10.75,10.0,435.8481365529117,3.320701837539673,1.992827534675598,0.9525609016418456
0.01,-0.02,-0.15,0.0,0.0022,0.0022,-18.5625,10.75,9.5625,435.7938974270037,3.3207006454467773,1.9928282499313357,0.9525412321090698
0.05,-0.04,-0.11,-0.0022,0.0,0.0,-18.5625,10.75,9.5625,435.97017129031343,3.3207390308380127,1.9927948713302608,0.9525288343429564
-0.02,-0.03,-0.12,-0.0011,-0.0033,0.0,-18.5625,10.75,9.5625,435.62033414157946,3.3207218647003174,1.992769479751587,0.9524908661842346
0.01,-0.07,-0.11,0.0033,0.0,-0.0011,-18.5625,10.75,9.5625,435.69355145722506,3.320606470108032,1.99265730381012,0.9524734616279602
0.03,-0.03,-0.13,0.0011,0.0033,-0.0011,-19.6875,10.75,9.5625,435.7437199809349,3.320589780807495,1.9926936626434328,0.9524709582328796
0.01,-0.03,-0.13,-0.0011,0.0022,-0.0022,-19.6875,10.75,9.5625,435.71253059498457,3.3203649520874023,1.9923200607299805,0.9523460865020752
-0.03,-0.04,-0.11,0.0022,-0.0065,0.0011,-19.6875,10.75,9.5625,435.75456773049456,3.320576429367065,1.9926605224609373,0.9524508714675904
0.01,-0.05,-0.1,0.0022,-0.0076,0.0022,-19.25,9.5625,10.375,435.76270788925854,3.320608615875244,1.9930826425552368,0.951770842075348
-0.01,-0.07,-0.08,-0.0022,0.0022,0.0,-19.25,9.5625,10.375,435.7749094612344,3.3203182220458984,1.992712378501892,0.9515334963798524
0.01,-0.03,-0.14,-0.0011,0.0022,-0.0011,-19.25,9.5625,10.375,435.631181761318,3.3201000690460205,1.9924917221069336,0.9516721367836
0.03,-0.04,-0.11,0.0011,-0.0022,0.0011,-19.25,9.5625,10.375,435.66643226522353,3.31984543800354,1.9921990633010864,0.9517716765403748
0.01,-0.04,-0.12,0.0011,-0.0022,0.0022,-19.25,10.375,10.375,435.7138930675837,3.319716691970825,1.991996169090271,0.9517317414283752
-0.03,-0.04,-0.1,-0.0011,0.0,0.0,-19.25,10.375,10.375,435.8481365529117,3.319594144821167,1.9916691780090328,0.9518604278564452
0.02,-0.05,-0.12,-0.0011,-0.0011,0.0022,-19.25,10.375,10.375,435.60541651355527,3.319648504257202,1.991913199424744,0.9516847729682922
0.02,-0.04,-0.12,0.0011,-0.0033,0.0,-19.25,10.375,10.375,435.7206707205591,3.319530248641968,1.9915827512741089,0.9518160820007324
0.02,-0.03,-0.12,0.0,-0.0011,0.0011,-19.25,9.25,8.75,435.7043991540023,3.3195300102233887,1.991543650627136,0.9518068432807922
0.0,-0.03,-0.12,0.0,0.0,-0.0011,-19.25,9.25,8.75,435.8088066494937,3.319535970687866,1.991527318954468,0.9517970681190492
0.03,-0.04,-0.14,0.0011,0.0022,-0.0011,-19.25,9.25,8.75,435.67185609791767,3.3195197582244877,1.99151611328125,0.9517812132835388
0.0,-0.03,-0.13,0.0022,-0.0011,-0.0011,-19.25,10.75,8.75,435.8793176707834,3.3195083141326904,1.991474986076355,0.9517644643783568
-0.02,-0.04,-0.09,0.0,-0.0033,0.0011,-19.25,10.75,8.75,435.72609458178914,3.319540739059448,1.9915094375610352,0.951768159866333
-0.01,-0.06,-0.14,-0.0022,0.0,0.0011,-19.25,10.75,8.75,435.6705023090106,3.319514274597168,1.9914569854736328,0.9517675042152404
0.03,-0.03,-0.14,0.0,0.0011,-0.0011,-19.25,10.75,8.75,435.6460907485106,3.3195412158966064,1.9915118217468264,0.9517771005630492
0.0,-0.02,-0.11,-0.0011,-0.0011,-0.0011,-18.875,10.375,7.6875,435.7938974270037,3.3195276260375977,1.991479992866516,0.951767921447754
0.0,-0.03,-0.13,0.0011,-0.0011,0.0,-18.875,10.375,7.6875,435.82100827602767,3.3195300102233887,1.9914543628692627,0.9517666101455688
0.01,-0.01,-0.14,0.0033,0.0011,-0.0011,-18.875,10.375,7.6875,435.6135478764757,3.3195254802703857,1.991465926170349,0.9517511129379272
0.0,-0.04,-0.12,0.0022,0.0022,-0.0011,-18.875,10.375,7.6875,435.7735556587948,3.319493532180786,1.991417646408081,0.9517532587051392
0.0,-0.05,-0.13,0.0,0.0,0.0,-19.6875,10.375,8.75,435.8779638546341,3.319481372833252,1.9914144277572632,0.9517621397972108
0.02,-0.05,-0.16,0.0,0.0,0.0033,-19.6875,10.375,8.75,435.77220185653226,3.319462299346924,1.991398572921753,0.9517357349395752
0.04,-0.02,-0.1,-0.0011,0.0,0.0022,-19.6875,10.375,8.75,435.6989753041847,3.319448709487915,1.9913561344146729,0.9517272710800172
0.0,-0.03,-0.14,-0.0011,0.0011,0.0,-18.875,10.75,9.5625,435.6989753041847,3.319418907165528,1.991357922554016,0.951716423034668
0.0,-0.03,-0.1,0.0011,-0.0033,0.0011,-18.875,10.75,9.5625,435.7586378090698,3.319401264190674,1.9913458824157717,0.9517045021057128
0.03,-0.03,-0.15,0.0,0.0,-0.0011,-18.875,10.75,9.5625,435.7681317726001,3.319398641586304,1.9913153648376465,0.9517090320587158
0.0,-0.01,-0.13,-0.0011,0.0,0.0011,-18.875,10.75,9.5625,435.8413501378577,3.319390296936035,1.991361618041992,0.9517102241516112
-0.02,-0.02,-0.1,0.0011,0.0,0.0011,-19.6875,10.375,8.375,435.84949036514536,3.319352865219116,1.991296887397766,0.9516937136650084
0.01,-0.02,-0.13,0.0022,-0.0033,0.0011,-19.6875,10.375,8.375,435.7966050374022,3.3193578720092773,1.991296648979187,0.951704442501068
0.01,-0.03,-0.15,0.0,0.0022,0.0,-19.6875,10.375,8.375,435.6799875132367,3.3193728923797607,1.9912889003753664,0.9516924023628236
-0.02,-0.03,-0.11,0.0022,-0.0022,-0.0011,-19.6875,10.375,8.375,435.86846978996624,3.319385051727295,1.9913042783737185,0.9516831636428832
0.0,-0.04,-0.12,0.0011,-0.0011,0.0,-18.5625,10.375,8.75,435.72744837799615,3.319368362426758,1.991309404373169,0.951681911945343
0.01,-0.05,-0.14,0.0,-0.0011,0.0,-18.5625,10.375,8.75,435.6881276131186,3.319368600845337,1.9912590980529783,0.951663076877594
0.02,-0.03,-0.15,0.0011,0.0022,0.0,-18.5625,10.375,8.75,435.7003290968303,3.319376945495605,1.9912559986114504,0.9516573548316956
-0.01,-0.04,-0.11,-0.0022,0.0,-0.0011,-18.875,10.375,9.1875,435.6772799334648,3.319410800933838,1.99127459526062,0.9516622424125672
0.0,-0.03,-0.12,0.0011,0.0,0.0022,-18.875,10.375,9.1875,435.6677860535993,3.319401502609253,1.9912718534469604,0.9516507983207704
0.03,-0.04,-0.12,-0.0011,0.0,0.0,-18.875,10.375,9.1875,435.8142305570866,3.319419384002685,1.991287469863892,0.9516655802726746
-0.02,-0.02,-0.14,-0.0022,-0.0033,-0.0011,-18.875,10.375,9.1875,435.662362223045,3.3194308280944824,1.991279482841492,0.951647162437439
-0.01,-0.02,-0.1,-0.0011,-0.0011,0.0022,-19.6875,11.0625,8.75,435.75186013113466,3.3194360733032227,1.991286277770996,0.9516471028327942
0.04,-0.03,-0.11,0.0,0.0,-0.0011,-19.6875,11.0625,8.75,435.84270394920094,3.319437026977539,1.991297960281372,0.9516363143920898
0.02,-0.06,-0.13,0.0,-0.0022,0.0011,-19.6875,11.0625,8.75,435.69355145722506,3.319478750228882,1.9913952350616453,0.9516639113426208
-0.02,-0.05,-0.1,0.0011,-0.0011,-0.0022,-19.6875,11.0625,8.75,435.7166006569676,3.319454908370972,1.9913989305496216,0.9516626000404358
0.0,-0.02,-0.08,-0.0011,0.0011,-0.0011,-19.25,10.375,9.1875,435.7559215304401,3.3194494247436523,1.991438388824463,0.9516790509223938
0.02,-0.05,-0.13,0.0011,-0.0033,0.0,-19.25,10.375,9.1875,435.7694855743264,3.319427967071533,1.9913934469223025,0.9516481161117554
0.0,-0.03,-0.13,-0.0011,0.0,0.0,-19.25,10.375,9.1875,435.861692039828,3.319417715072632,1.9914318323135376,0.9516811370849608
-0.01,-0.05,-0.12,0.0,-0.0033,0.0,-19.25,10.375,8.75,435.7152468621871,3.31939959526062,1.9914255142211916,0.951668620109558
0.0,-0.05,-0.1,-0.0011,-0.0033,0.0011,-19.25,10.375,8.75,435.8711860982534,3.319354057312012,1.9914082288742063,0.9516543745994568
-0.03,-0.05,-0.14,-0.0033,0.0,0.0,-19.25,10.375,8.75,435.7694855743264,3.3193302154541016,1.9914382696151731,0.951640486717224
-0.02,-0.04,-0.13,-0.0011,-0.0022,0.0,-19.25,10.375,8.75,435.7857572436096,3.319291114807129,1.9914137125015257,0.9516273736953736
0.0,-0.03,-0.11,-0.0011,0.0,0.0,-20.375,10.75,8.375,435.753213930726,3.319352865219116,1.9916988611221316,0.9514718651771544
0.01,-0.05,-0.14,-0.0011,0.0011,-0.0011,-20.375,10.75,8.375,435.6854200312069,3.319242477416992,1.9914029836654663,0.951625645160675
0.01,-0.06,-0.13,-0.0011,0.0,0.0011,-20.375,10.75,8.375,435.7803333509954,3.3192298412323,1.991432785987854,0.9516291618347168
0.01,-0.04,-0.11,-0.0011,-0.0033,0.0,-19.6875,10.375,8.375,435.6691398421472,3.3192737102508545,1.9917250871658323,0.9514384865760804
0.0,-0.04,-0.12,0.0,-0.0055,0.0,-19.6875,10.375,8.375,435.7410123844232,3.319171667098999,1.9913933277130127,0.9515923261642456
0.0,-0.04,-0.11,-0.0011,-0.0011,-0.0011,-19.6875,10.375,8.375,435.73016464912905,3.3192286491394043,1.9917048215866089,0.9514074325561525
-0.02,-0.03,-0.12,0.0011,-0.0011,0.0,-18.875,10.0,8.75,435.7776170666448,3.3192033767700195,1.991839408874512,0.9513440132141112
0.02,-0.06,-0.1,-0.0011,-0.0055,0.0022,-18.875,10.0,8.75,435.8101604565621,3.3191821575164795,1.991810321807861,0.9513123035430908
0.0,-0.05,-0.15,-0.0011,0.0,0.0011,-18.875,10.0,8.75,435.7464362563524,3.3191046714782715,1.9917150735855105,0.9512834548950196
0.0,-0.04,-0.11,-0.0011,-0.0033,0.0,-18.875,10.0,8.75,435.76270788925854,3.319108724594116,1.9917594194412231,0.9512707591056824
0.02,-0.01,-0.13,-0.0011,-0.0044,0.0011,-18.875,10.0,9.5625,435.66100843538254,3.3190808296203613,1.991706132888794,0.9512189626693726
-0.01,-0.03,-0.13,-0.0022,-0.0011,0.0011,-18.875,10.0,9.5625,435.7871110476528,3.3189802169799805,1.9913967847824097,0.951353907585144
-0.02,-0.03,-0.15,-0.0022,-0.0011,0.0,-18.875,10.0,9.5625,435.7410123844232,3.318955421447754,1.9913370609283447,0.9513339996337892
0.01,-0.04,-0.12,-0.0011,-0.0011,-0.0011,-18.875,10.75,9.1875,435.6121940952228,3.3189425468444824,1.9913790225982664,0.9512963891029358
0.0,-0.06,-0.15,0.0,0.0,0.0,-18.875,10.75,9.1875,435.77626326385104,3.318908929824829,1.9913192987442017,0.9512639045715332
-0.02,-0.05,-0.1,-0.0011,-0.0011,0.0011,-18.875,10.75,9.1875,435.73829611043226,3.3188717365264893,1.9912914037704468,0.9512172937393188
0.0,-0.04,-0.14,-0.0011,0.0011,0.0,-19.6875,10.0,8.75,435.69219766546985,3.318885087966919,1.9913291931152344,0.9511510133743286
0.01,-0.05,-0.13,-0.0011,-0.0011,0.0,-19.6875,10.0,8.75,435.7789795478426,3.31881046295166,1.991284966468811,0.9511341452598572
0.01,-0.03,-0.13,-0.0022,-0.0022,0.0011,-19.6875,10.0,8.75,435.8359262159993,3.318779706954956,1.9912856817245483,0.9510759711265564
0.01,-0.03,-0.09,0.0,-0.0033,0.0044,-20.0625,10.375,9.1875,435.7043991540023,3.318727731704712,1.9912437200546265,0.9510155320167542
0.01,-0.03,-0.1,0.0,0.0011,-0.0011,-20.0625,10.375,9.1875,435.61626411759687,3.3186631202697754,1.9911941289901731,0.9509738087654114
0.0,-0.02,-0.11,0.0022,-0.0033,0.0,-20.0625,10.375,9.1875,435.7464362563524,3.31860876083374,1.9911794662475584,0.9509315490722656
0.02,-0.06,-0.13,-0.0011,0.0011,0.0,-18.5625,10.75,9.5625,435.7559215304401,3.3185768127441406,1.9911763668060305,0.9508761167526244
-0.01,-0.05,-0.13,0.0011,0.0,0.0011,-18.5625,10.75,9.5625,435.79118113907685,3.318575620651245,1.9912630319595337,0.9507573246955872
0.0,-0.06,-0.11,0.0,-0.0011,0.0,-18.5625,10.75,9.5625,435.7735556587948,3.318593978881836,1.991321921348572,0.9506942629814148
0.01,-0.06,-0.14,0.0022,-0.0011,0.0,-18.875,10.0,9.5625,435.7071154190601,3.318559408187866,1.991302251815796,0.9506575465202332
-0.01,-0.05,-0.13,-0.0011,0.0022,0.0,-18.875,10.0,9.5625,435.72744837799615,3.3184776306152344,1.991204857826233,0.9506048560142516
0.01,-0.03,-0.14,-0.0011,-0.0011,0.0,-18.875,10.0,9.5625,435.7179631301028,3.318530559539795,1.9913113117218015,0.9505397081375122
0.03,-0.03,-0.11,0.0011,0.0011,0.0,-19.6875,10.375,8.75,435.76135408842254,3.3184802532196045,1.9913153648376465,0.9504936933517456
-0.01,-0.04,-0.15,0.0011,0.0,-0.0022,-19.6875,10.375,8.75,435.8535518029087,3.3185465335845947,1.9916391372680664,0.9502893686294556
